#NEEM ice core high resolution water isotope record
#Simplified version of the dataset https://doi.org/10.1594/PANGAEA.925552
#published in 
Depth	age_GICC05	age_GICC05_modelext	age_AICC12	GICC05_MCE	d18	dD	1-sigma_of_run_d18	1-sigma_of_run_dD	accuracy_check_offset_d18	accuracy_check_offset_dD
2174.35	-999.990000	99.332820	97.604710	-999.990000	-38.070	-293.40	0.07033	0.43649	0.00094	0.11222
2174.40	-999.990000	99.352670	97.621970	-999.990000	-38.408	-296.33	0.07033	0.43649	0.00094	0.11222
2174.45	-999.990000	99.372280	97.639220	-999.990000	-38.532	-297.49	0.07033	0.43649	0.00094	0.11222
2174.50	-999.990000	99.391550	97.656480	-999.990000	-38.308	-295.49	0.07033	0.43649	0.00094	0.11222
2174.55	-999.990000	99.410830	97.673740	-999.990000	-37.852	-291.65	0.07033	0.43649	0.00094	0.11222
2174.60	-999.990000	99.430100	97.690980	-999.990000	-37.793	-291.26	0.07033	0.43649	0.00094	0.11222
2174.65	-999.990000	99.449820	97.708210	-999.990000	-38.027	-292.82	0.07033	0.43649	0.00094	0.11222
2174.70	-999.990000	99.469560	97.725450	-999.990000	-38.153	-294.49	0.07033	0.43649	0.00094	0.11222
2174.75	-999.990000	99.488830	97.742680	-999.990000	-37.958	-293.22	0.07033	0.43649	0.00094	0.11222
2174.80	-999.990000	99.508100	97.759920	-999.990000	-37.451	-289.11	0.07033	0.43649	0.00094	0.11222
2174.85	-999.990000	99.527380	97.777160	-999.990000	-37.711	-291.21	0.07033	0.43649	0.00094	0.11222
2174.90	-999.990000	99.546970	97.794390	-999.990000	-38.509	-297.16	0.07033	0.43649	0.00094	0.11222
2174.95	-999.990000	99.566830	97.811630	-999.990000	-38.375	-296.55	0.07033	0.43649	0.00094	0.11222
2175.00	-999.990000	99.586110	97.828870	-999.990000	-37.705	-291.25	0.07033	0.43649	0.00094	0.11222
2175.05	-999.990000	99.605380	97.845990	-999.990000	-37.563	-290.33	0.07033	0.43649	0.00094	0.11222
2175.10	-999.990000	99.624660	97.863030	-999.990000	-38.126	-294.13	0.07033	0.43649	0.00094	0.11222
2175.15	-999.990000	99.643930	97.880080	-999.990000	-37.230	-287.11	0.07033	0.43649	0.00094	0.11222
2175.20	-999.990000	99.663200	97.897130	-999.990000	-37.857	-291.38	0.07033	0.43649	0.00094	0.11222
2175.25	-999.990000	99.682370	97.914170	-999.990000	-38.268	-295.58	0.07033	0.43649	0.00094	0.11222
2175.30	-999.990000	99.700840	97.931160	-999.990000	-37.765	-291.60	0.07033	0.43649	0.00094	0.11222
2175.35	-999.990000	99.720120	97.948140	-999.990000	-37.691	-290.98	0.07033	0.43649	0.00094	0.11222
2175.40	-999.990000	99.739390	97.965120	-999.990000	-37.623	-290.38	0.07033	0.43649	0.00094	0.11222
2175.45	-999.990000	99.758660	97.982110	-999.990000	-36.765	-283.52	0.07033	0.43649	0.00094	0.11222
2175.50	-999.990000	99.777940	97.999050	-999.990000	-35.946	-277.12	0.07033	0.43649	0.00094	0.11222
2175.55	-999.990000	99.796460	98.015850	-999.990000	-36.128	-278.51	0.07033	0.43649	0.00094	0.11222
2175.60	-999.990000	99.815580	98.032640	-999.990000	-36.512	-281.12	0.07033	0.43649	0.00094	0.11222
2175.65	-999.990000	99.834200	98.049430	-999.990000	-37.020	-285.46	0.07033	0.43649	0.00094	0.11222
2175.70	-999.990000	99.853210	98.066220	-999.990000	-37.658	-290.69	0.07033	0.43649	0.00094	0.11222
2175.75	-999.990000	99.872490	98.083000	-999.990000	-37.971	-293.52	0.07033	0.43649	0.00094	0.11222
2175.80	-999.990000	99.891250	98.099770	-999.990000	-38.198	-295.18	0.07033	0.43649	0.00094	0.11222
2175.85	-999.990000	99.910130	98.116540	-999.990000	-37.861	-292.15	0.07033	0.43649	0.00094	0.11222
2175.90	-999.990000	99.928990	98.133310	-999.990000	-37.782	-291.79	0.07033	0.43649	0.00094	0.11222
2175.95	-999.990000	99.947760	98.150080	-999.990000	-38.578	-298.81	0.07033	0.43649	0.00094	0.11222
2176.00	-999.990000	99.966730	98.166730	-999.990000	-38.334	-296.02	0.07033	0.43649	0.00094	0.11222
2176.05	-999.990000	99.985400	98.183330	-999.990000	-37.823	-292.47	0.07033	0.43649	0.00094	0.11222
2176.10	-999.990000	100.004470	98.199930	-999.990000	-38.072	-294.26	0.07033	0.43649	0.00094	0.11222
2176.15	-999.990000	100.022910	98.216530	-999.990000	-38.714	-299.49	0.07033	0.43649	0.00094	0.11222
2176.20	-999.990000	100.041340	98.233130	-999.990000	-38.698	-299.81	0.07033	0.43649	0.00094	0.11222
2176.25	-999.990000	100.059780	98.249920	-999.990000	-38.936	-300.96	0.07033	0.43649	0.00094	0.11222
2176.30	-999.990000	100.079040	98.266720	-999.990000	-38.738	-299.40	0.07033	0.43649	0.00094	0.11222
2176.35	-999.990000	100.097520	98.283510	-999.990000	-38.554	-297.78	0.07033	0.43649	0.00094	0.11222
2176.40	-999.990000	100.116680	98.300300	-999.990000	-38.239	-295.65	0.07033	0.43649	0.00094	0.11222
2176.45	-999.990000	100.135960	98.317140	-999.990000	-37.904	-292.86	0.07033	0.43649	0.00094	0.11222
2176.50	-999.990000	100.155230	98.334100	-999.990000	-37.720	-291.47	0.07033	0.43649	0.00094	0.11222
2176.55	-999.990000	100.174500	98.351060	-999.990000	-37.752	-291.88	0.07033	0.43649	0.00094	0.11222
2176.60	-999.990000	100.193180	98.368020	-999.990000	-37.873	-292.60	0.07033	0.43649	0.00094	0.11222
2176.65	-999.990000	100.212140	98.384990	-999.990000	-37.705	-290.97	0.07033	0.43649	0.00094	0.11222
2176.70	-999.990000	100.231960	98.402150	-999.990000	-38.088	-294.83	0.07033	0.43649	0.00094	0.11222
2176.75	-999.990000	100.251600	98.419450	-999.990000	-38.660	-299.23	0.07033	0.43649	0.00094	0.11222
2176.80	-999.990000	100.270870	98.436750	-999.990000	-37.755	-292.08	0.07033	0.43649	0.00094	0.11222
2176.85	-999.990000	100.290150	98.454050	-999.990000	-37.244	-288.58	0.07033	0.43649	0.00094	0.11222
2176.90	-999.990000	100.309420	98.471350	-999.990000	-37.584	-290.39	0.03257	0.38238	0.03287	-0.03111
2176.95	-999.990000	100.328690	98.488670	-999.990000	-37.614	-290.40	0.03257	0.38238	0.03287	-0.03111
2177.00	-999.990000	100.347970	98.505990	-999.990000	-37.685	-291.60	0.03257	0.38238	0.03287	-0.03111
2177.05	-999.990000	100.367590	98.523310	-999.990000	-37.866	-293.04	0.03257	0.38238	0.03287	-0.03111
2177.10	-999.990000	100.387420	98.540630	-999.990000	-38.078	-294.06	0.03257	0.38238	0.03287	-0.03111
2177.15	-999.990000	100.406700	98.557980	-999.990000	-38.013	-293.88	0.03257	0.38238	0.03287	-0.03111
2177.20	-999.990000	100.426260	98.575450	-999.990000	-38.685	-298.25	0.03257	0.38238	0.03287	-0.03111
2177.25	-999.990000	100.446150	98.592910	-999.990000	-38.835	-299.29	0.03257	0.38238	0.03287	-0.03111
2177.30	-999.990000	100.465690	98.610380	-999.990000	-38.974	-300.32	0.03257	0.38238	0.03287	-0.03111
2177.35	-999.990000	100.485610	98.627850	-999.990000	-39.015	-301.15	0.03257	0.38238	0.03287	-0.03111
2177.40	-999.990000	100.505120	98.645340	-999.990000	-38.226	-294.85	0.03257	0.38238	0.03287	-0.03111
2177.45	-999.990000	100.525070	98.662850	-999.990000	-37.985	-293.00	0.03257	0.38238	0.03287	-0.03111
2177.50	-999.990000	100.544340	98.680370	-999.990000	-38.104	-294.14	0.03257	0.38238	0.03287	-0.03111
2177.55	-999.990000	100.563790	98.697880	-999.990000	-38.553	-297.33	0.03257	0.38238	0.03287	-0.03111
2177.60	-999.990000	100.583800	98.715390	-999.990000	-37.819	-291.83	0.03257	0.38238	0.03287	-0.03111
2177.65	-999.990000	100.603070	98.732780	-999.990000	-37.238	-287.17	0.03257	0.38238	0.03287	-0.03111
2177.70	-999.990000	100.622350	98.750120	-999.990000	-37.961	-292.64	0.03257	0.38238	0.03287	-0.03111
2177.75	-999.990000	100.641700	98.767470	-999.990000	-37.868	-292.82	0.03257	0.38238	0.03287	-0.03111
2177.80	-999.990000	100.661800	98.784810	-999.990000	-38.168	-294.75	0.03257	0.38238	0.03287	-0.03111
2177.85	-999.990000	100.681080	98.802150	-999.990000	-38.223	-295.34	0.03257	0.38238	0.03287	-0.03111
2177.90	-999.990000	100.700370	98.819690	-999.990000	-38.520	-297.56	0.03257	0.38238	0.03287	-0.03111
2177.95	-999.990000	100.720530	98.837220	-999.990000	-38.377	-296.22	0.03257	0.38238	0.03287	-0.03111
2178.00	-999.990000	100.739810	98.854750	-999.990000	-38.266	-295.66	0.03257	0.38238	0.03287	-0.03111
2178.05	-999.990000	100.759990	98.872290	-999.990000	-38.196	-294.96	0.03257	0.38238	0.03287	-0.03111
2178.10	-999.990000	100.779260	98.889780	-999.990000	-37.254	-287.40	0.03257	0.38238	0.03287	-0.03111
2178.15	-999.990000	100.799420	98.907160	-999.990000	-37.515	-289.84	0.03257	0.38238	0.03287	-0.03111
2178.20	-999.990000	100.818720	98.924550	-999.990000	-37.839	-292.12	0.03257	0.38238	0.03287	-0.03111
2178.25	-999.990000	100.837990	98.941930	-999.990000	-37.963	-292.94	0.03257	0.38238	0.03287	-0.03111
2178.30	-999.990000	100.857270	98.959320	-999.990000	-37.913	-292.48	0.03257	0.38238	0.03287	-0.03111
2178.35	-999.990000	100.876540	98.976590	-999.990000	-37.497	-289.51	0.03257	0.38238	0.03287	-0.03111
2178.40	-999.990000	100.895820	98.993780	-999.990000	-37.653	-290.71	0.03257	0.38238	0.03287	-0.03111
2178.45	-999.990000	100.915090	99.010980	-999.990000	-38.216	-295.17	0.03257	0.38238	0.03287	-0.03111
2178.50	-999.990000	100.934360	99.028170	-999.990000	-38.102	-294.39	0.03257	0.38238	0.03287	-0.03111
2178.55	-999.990000	100.953640	99.045370	-999.990000	-37.886	-293.04	0.03257	0.38238	0.03287	-0.03111
2178.60	-999.990000	100.972910	99.062520	-999.990000	-38.555	-298.20	0.03257	0.38238	0.03287	-0.03111
2178.65	-999.990000	100.992180	99.079680	-999.990000	-38.110	-294.60	0.03257	0.38238	0.03287	-0.03111
2178.70	-999.990000	101.011460	99.096830	-999.990000	-38.087	-294.78	0.03257	0.38238	0.03287	-0.03111
2178.75	-999.990000	101.030730	99.113980	-999.990000	-38.267	-295.68	0.03257	0.38238	0.03287	-0.03111
2178.80	-999.990000	101.049570	99.131090	-999.990000	-37.508	-289.61	0.03257	0.38238	0.03287	-0.03111
2178.85	-999.990000	101.068370	99.147920	-999.990000	-38.055	-293.71	0.03257	0.38238	0.03287	-0.03111
2178.90	-999.990000	101.087310	99.164750	-999.990000	-38.397	-296.26	0.03257	0.38238	0.03287	-0.03111
2178.95	-999.990000	101.106010	99.181590	-999.990000	-37.624	-290.46	0.03257	0.38238	0.03287	-0.03111
2179.00	-999.990000	101.125050	99.198420	-999.990000	-38.095	-294.62	0.03257	0.38238	0.03287	-0.03111
2179.05	-999.990000	101.143650	99.215130	-999.990000	-38.489	-297.11	0.03257	0.38238	0.03287	-0.03111
2179.10	-999.990000	101.162790	99.231670	-999.990000	-38.256	-295.22	0.03257	0.38238	0.03287	-0.03111
2179.15	-999.990000	101.181180	99.248200	-999.990000	-38.119	-294.78	0.03257	0.38238	0.03287	-0.03111
2179.20	-999.990000	101.198850	99.264740	-999.990000	-38.205	-295.63	0.03257	0.38238	0.03287	-0.03111
2179.25	-999.990000	101.217230	99.281280	-999.990000	-38.285	-296.19	0.03257	0.38238	0.03287	-0.03111
2179.30	-999.990000	101.236380	99.298250	-999.990000	-37.958	-293.17	0.03257	0.38238	0.03287	-0.03111
2179.35	-999.990000	101.255650	99.315400	-999.990000	-37.937	-292.86	0.03257	0.38238	0.03287	-0.03111
2179.40	-999.990000	101.274930	99.332550	-999.990000	-37.764	-291.48	0.03257	0.38238	0.03287	-0.03111
2179.45	-999.990000	101.294200	99.349700	-999.990000	-38.063	-293.83	0.03257	0.38238	0.03287	-0.03111
2179.50	-999.990000	101.312890	99.366860	-999.990000	-37.725	-291.37	0.03257	0.38238	0.03287	-0.03111
2179.55	-999.990000	101.331320	99.383730	-999.990000	-37.409	-288.48	0.03257	0.38238	0.03287	-0.03111
2179.60	-999.990000	101.349760	99.400610	-999.990000	-37.709	-291.22	0.03257	0.38238	0.03287	-0.03111
2179.65	-999.990000	101.368570	99.417490	-999.990000	-37.516	-289.74	0.02288	0.35890	0.02283	0.02868
2179.70	-999.990000	101.387840	99.434360	-999.990000	-37.830	-292.46	0.02288	0.35890	0.02283	0.02868
2179.75	-999.990000	101.407120	99.451280	-999.990000	-37.807	-291.87	0.02288	0.35890	0.02283	0.02868
2179.80	-999.990000	101.426390	99.468300	-999.990000	-37.875	-292.74	0.02288	0.35890	0.02283	0.02868
2179.85	-999.990000	101.445660	99.485330	-999.990000	-37.863	-292.10	0.02288	0.35890	0.02283	0.02868
2179.90	-999.990000	101.464720	99.502350	-999.990000	-37.985	-292.84	0.02288	0.35890	0.02283	0.02868
2179.95	-999.990000	101.483160	99.519380	-999.990000	-38.165	-294.03	0.02288	0.35890	0.02283	0.02868
2180.00	-999.990000	101.501670	99.536410	-999.990000	-38.493	-296.80	0.02288	0.35890	0.02283	0.02868
2180.05	-999.990000	101.520940	99.553460	-999.990000	-38.671	-297.62	0.02288	0.35890	0.02283	0.02868
2180.10	-999.990000	101.540210	99.570510	-999.990000	-38.303	-295.21	0.02288	0.35890	0.02283	0.02868
2180.15	-999.990000	101.559490	99.587550	-999.990000	-38.577	-296.76	0.02288	0.35890	0.02283	0.02868
2180.20	-999.990000	101.577950	99.604600	-999.990000	-38.479	-296.31	0.02288	0.35890	0.02283	0.02868
2180.25	-999.990000	101.597130	99.621610	-999.990000	-38.253	-294.78	0.02288	0.35890	0.02283	0.02868
2180.30	-999.990000	101.615690	99.638610	-999.990000	-37.960	-292.78	0.02288	0.35890	0.02283	0.02868
2180.35	-999.990000	101.634120	99.655610	-999.990000	-37.852	-292.45	0.02288	0.35890	0.02283	0.02868
2180.40	-999.990000	101.653130	99.672620	-999.990000	-37.881	-292.13	0.02288	0.35890	0.02283	0.02868
2180.45	-999.990000	101.672400	99.689630	-999.990000	-38.087	-293.27	0.02288	0.35890	0.02283	0.02868
2180.50	-999.990000	101.691680	99.706670	-999.990000	-37.959	-292.71	0.02288	0.35890	0.02283	0.02868
2180.55	-999.990000	101.710470	99.723720	-999.990000	-38.425	-296.38	0.02288	0.35890	0.02283	0.02868
2180.60	-999.990000	101.729320	99.740760	-999.990000	-38.016	-293.35	0.02288	0.35890	0.02283	0.02868
2180.65	-999.990000	101.748220	99.757810	-999.990000	-38.194	-294.88	0.02288	0.35890	0.02283	0.02868
2180.70	-999.990000	101.766650	99.774760	-999.990000	-37.971	-293.03	0.02288	0.35890	0.02283	0.02868
2180.75	-999.990000	101.785090	99.791570	-999.990000	-37.828	-292.04	0.02288	0.35890	0.02283	0.02868
2180.80	-999.990000	101.803680	99.808380	-999.990000	-38.058	-293.32	0.02288	0.35890	0.02283	0.02868
2180.85	-999.990000	101.822830	99.825200	-999.990000	-37.873	-291.86	0.02288	0.35890	0.02283	0.02868
2180.90	-999.990000	101.841260	99.842010	-999.990000	-38.032	-293.32	0.02288	0.35890	0.02283	0.02868
2180.95	-999.990000	101.859700	99.858720	-999.990000	-37.944	-292.86	0.02288	0.35890	0.02283	0.02868
2181.00	-999.990000	101.878140	99.875380	-999.990000	-37.988	-293.07	0.02288	0.35890	0.02283	0.02868
2181.05	-999.990000	101.896570	99.892050	-999.990000	-37.832	-291.60	0.02288	0.35890	0.02283	0.02868
2181.10	-999.990000	101.915010	99.908710	-999.990000	-37.827	-291.50	0.02288	0.35890	0.02283	0.02868
2181.15	-999.990000	101.933440	99.925380	-999.990000	-37.958	-292.67	0.02288	0.35890	0.02283	0.02868
2181.20	-999.990000	101.951880	99.941890	-999.990000	-37.675	-290.89	0.02288	0.35890	0.02283	0.02868
2181.25	-999.990000	101.969880	99.958410	-999.990000	-37.635	-290.14	0.02288	0.35890	0.02283	0.02868
2181.30	-999.990000	101.987880	99.974930	-999.990000	-37.439	-288.73	0.02288	0.35890	0.02283	0.02868
2181.35	-999.990000	102.006320	99.991440	-999.990000	-37.354	-288.23	0.02288	0.35890	0.02283	0.02868
2181.40	-999.990000	102.024550	100.007980	-999.990000	-37.583	-290.00	0.02288	0.35890	0.02283	0.02868
2181.45	-999.990000	102.042320	100.024580	-999.990000	-36.992	-285.19	0.02288	0.35890	0.02283	0.02868
2181.50	-999.990000	102.060750	100.041180	-999.990000	-37.603	-290.00	0.02288	0.35890	0.02283	0.02868
2181.55	-999.990000	102.079190	100.057780	-999.990000	-38.499	-297.69	0.02288	0.35890	0.02283	0.02868
2181.60	-999.990000	102.097630	100.074380	-999.990000	-38.274	-295.65	0.02288	0.35890	0.02283	0.02868
2181.65	-999.990000	102.116060	100.090950	-999.990000	-38.523	-297.42	0.02288	0.35890	0.02283	0.02868
2181.70	-999.990000	102.133890	100.107480	-999.990000	-37.726	-290.48	0.02288	0.35890	0.02283	0.02868
2181.75	-999.990000	102.152060	100.124020	-999.990000	-37.729	-290.38	0.02288	0.35890	0.02283	0.02868
2181.80	-999.990000	102.170500	100.140560	-999.990000	-37.547	-288.97	0.02288	0.35890	0.02283	0.02868
2181.85	-999.990000	102.188940	100.157090	-999.990000	-37.741	-291.04	0.02288	0.35890	0.02283	0.02868
2181.90	-999.990000	102.207370	100.173630	-999.990000	-37.762	-291.34	0.02288	0.35890	0.02283	0.02868
2181.95	-999.990000	102.225560	100.190170	-999.990000	-37.721	-290.77	0.02288	0.35890	0.02283	0.02868
2182.00	-999.990000	102.243370	100.206710	-999.990000	-37.841	-292.07	0.02288	0.35890	0.02283	0.02868
2182.05	-999.990000	102.261810	100.223240	-999.990000	-37.464	-289.71	0.02288	0.35890	0.02283	0.02868
2182.10	-999.990000	102.280240	100.239800	-999.990000	-37.399	-289.00	0.02288	0.35890	0.02283	0.02868
2182.15	-999.990000	102.298680	100.256550	-999.990000	-37.842	-291.69	0.02288	0.35890	0.02283	0.02868
2182.20	-999.990000	102.317120	100.273300	-999.990000	-37.500	-289.25	0.02288	0.35890	0.02283	0.02868
2182.25	-999.990000	102.335550	100.290050	-999.990000	-37.786	-291.77	0.02288	0.35890	0.02283	0.02868
2182.30	-999.990000	102.353400	100.306800	-999.990000	-37.537	-290.11	0.02288	0.35890	0.02283	0.02868
2182.35	-999.990000	102.371550	100.323380	-999.990000	-37.677	-291.14	0.02288	0.35890	0.02283	0.02868
2182.40	-999.990000	102.389570	100.339710	-999.990000	-37.397	-288.90	0.04526	0.27259	0.03514	0.11323
2182.45	-999.990000	102.407240	100.356030	-999.990000	-37.658	-290.80	0.04526	0.27259	0.03514	0.11323
2182.50	-999.990000	102.424910	100.372360	-999.990000	-37.764	-291.84	0.04526	0.27259	0.03514	0.11323
2182.55	-999.990000	102.442690	100.388680	-999.990000	-37.386	-288.28	0.04526	0.27259	0.03514	0.11323
2182.60	-999.990000	102.461120	100.405290	-999.990000	-36.907	-284.79	0.04526	0.27259	0.03514	0.11323
2182.65	-999.990000	102.479560	100.422040	-999.990000	-36.997	-285.55	0.04526	0.27259	0.03514	0.11323
2182.70	-999.990000	102.498000	100.438790	-999.990000	-37.451	-287.85	0.04526	0.27259	0.03514	0.11323
2182.75	-999.990000	102.516430	100.455540	-999.990000	-37.658	-289.77	0.04526	0.27259	0.03514	0.11323
2182.80	-999.990000	102.534870	100.472290	-999.990000	-37.899	-291.12	0.04526	0.27259	0.03514	0.11323
2182.85	-999.990000	102.552750	100.489040	-999.990000	-37.875	-291.58	0.04526	0.27259	0.03514	0.11323
2182.90	-999.990000	102.570870	100.505780	-999.990000	-37.527	-289.18	0.04526	0.27259	0.03514	0.11323
2182.95	-999.990000	102.589300	100.522530	-999.990000	-37.020	-284.96	0.04526	0.27259	0.03514	0.11323
2183.00	-999.990000	102.607740	100.539280	-999.990000	-36.722	-282.83	0.04526	0.27259	0.03514	0.11323
2183.05	-999.990000	102.626180	100.556080	-999.990000	-37.429	-288.59	0.04526	0.27259	0.03514	0.11323
2183.10	-999.990000	102.644420	100.573040	-999.990000	-37.820	-291.06	0.04526	0.27259	0.03514	0.11323
2183.15	-999.990000	102.662180	100.590000	-999.990000	-37.113	-286.05	0.04526	0.27259	0.03514	0.11323
2183.20	-999.990000	102.680610	100.606960	-999.990000	-36.537	-281.86	0.04526	0.27259	0.03514	0.11323
2183.25	-999.990000	102.699050	100.623930	-999.990000	-37.080	-286.06	0.04526	0.27259	0.03514	0.11323
2183.30	-999.990000	102.717490	100.640780	-999.990000	-37.254	-286.72	0.04526	0.27259	0.03514	0.11323
2183.35	-999.990000	102.735920	100.657520	-999.990000	-37.202	-287.16	0.04526	0.27259	0.03514	0.11323
2183.40	-999.990000	102.754360	100.674270	-999.990000	-37.475	-289.40	0.04526	0.27259	0.03514	0.11323
2183.45	-999.990000	102.772790	100.691020	-999.990000	-37.250	-287.45	0.04526	0.27259	0.03514	0.11323
2183.50	-999.990000	102.790760	100.707770	-999.990000	-37.767	-291.51	0.04526	0.27259	0.03514	0.11323
2183.55	-999.990000	102.808430	100.724180	-999.990000	-37.809	-291.63	0.04526	0.27259	0.03514	0.11323
2183.60	-999.990000	102.826360	100.740500	-999.990000	-37.938	-292.53	0.04526	0.27259	0.03514	0.11323
2183.65	-999.990000	102.844600	100.756830	-999.990000	-37.956	-292.98	0.04526	0.27259	0.03514	0.11323
2183.70	-999.990000	102.862170	100.773150	-999.990000	-37.419	-288.79	0.04526	0.27259	0.03514	0.11323
2183.75	-999.990000	102.879130	100.789500	-999.990000	-36.825	-284.20	0.04526	0.27259	0.03514	0.11323
2183.80	-999.990000	102.896770	100.806030	-999.990000	-36.989	-285.77	0.04526	0.27259	0.03514	0.11323
2183.85	-999.990000	102.914430	100.822570	-999.990000	-37.713	-291.77	0.04526	0.27259	0.03514	0.11323
2183.90	-999.990000	102.932100	100.839110	-999.990000	-37.979	-293.68	0.04526	0.27259	0.03514	0.11323
2183.95	-999.990000	102.950190	100.855640	-999.990000	-37.560	-289.81	0.04526	0.27259	0.03514	0.11323
2184.00	-999.990000	102.968630	100.872100	-999.990000	-37.823	-291.51	0.04526	0.27259	0.03514	0.11323
2184.05	-999.990000	102.986770	100.888430	-999.990000	-37.783	-291.52	0.04526	0.27259	0.03514	0.11323
2184.10	-999.990000	103.004440	100.904750	-999.990000	-37.737	-291.46	0.04526	0.27259	0.03514	0.11323
2184.15	-999.990000	103.022110	100.921080	-999.990000	-37.629	-290.55	0.04526	0.27259	0.03514	0.11323
2184.20	-999.990000	103.039770	100.937400	-999.990000	-37.673	-290.23	0.04526	0.27259	0.03514	0.11323
2184.25	-999.990000	103.058200	100.954000	-999.990000	-37.601	-290.02	0.04526	0.27259	0.03514	0.11323
2184.30	-999.990000	103.075940	100.970750	-999.990000	-37.497	-289.32	0.04526	0.27259	0.03514	0.11323
2184.35	-999.990000	103.094200	100.987500	-999.990000	-37.304	-288.36	0.04526	0.27259	0.03514	0.11323
2184.40	-999.990000	103.112640	101.004250	-999.990000	-37.450	-289.11	0.04526	0.27259	0.03514	0.11323
2184.45	-999.990000	103.130610	101.021000	-999.990000	-37.345	-287.77	0.04526	0.27259	0.03514	0.11323
2184.50	-999.990000	103.148640	101.037750	-999.990000	-37.356	-288.33	0.04526	0.27259	0.03514	0.11323
2184.55	-999.990000	103.166780	101.054500	-999.990000	-37.545	-290.17	0.04526	0.27259	0.03514	0.11323
2184.60	-999.990000	103.184640	101.071250	-999.990000	-36.780	-284.04	0.04025	0.48752	0.03137	0.22830
2184.65	-999.990000	103.202950	101.088000	-999.990000	-36.929	-285.36	0.04025	0.48752	0.03137	0.22830
2184.70	-999.990000	103.220620	101.104700	-999.990000	-36.860	-284.26	0.04025	0.48752	0.03137	0.22830
2184.75	-999.990000	103.238280	101.121230	-999.990000	-37.063	-285.85	0.04025	0.48752	0.03137	0.22830
2184.80	-999.990000	103.256650	101.137770	-999.990000	-37.242	-288.06	0.04025	0.48752	0.03137	0.22830
2184.85	-999.990000	103.274450	101.154310	-999.990000	-37.361	-288.81	0.04025	0.48752	0.03137	0.22830
2184.90	-999.990000	103.292120	101.170850	-999.990000	-37.292	-288.66	0.04025	0.48752	0.03137	0.22830
2184.95	-999.990000	103.309790	101.187600	-999.990000	-37.247	-288.20	0.04025	0.48752	0.03137	0.22830
2185.00	-999.990000	103.327780	101.204560	-999.990000	-37.449	-289.11	0.04025	0.48752	0.03137	0.22830
2185.05	-999.990000	103.346220	101.221520	-999.990000	-36.991	-286.12	0.04025	0.48752	0.03137	0.22830
2185.10	-999.990000	103.364650	101.238480	-999.990000	-37.226	-287.58	0.04025	0.48752	0.03137	0.22830
2185.15	-999.990000	103.383090	101.255440	-999.990000	-37.208	-287.21	0.04025	0.48752	0.03137	0.22830
2185.20	-999.990000	103.401460	101.272400	-999.990000	-37.390	-288.44	0.04025	0.48752	0.03137	0.22830
2185.25	-999.990000	103.419130	101.289360	-999.990000	-37.199	-287.58	0.04025	0.48752	0.03137	0.22830
2185.30	-999.990000	103.437530	101.306320	-999.990000	-37.077	-286.38	0.04025	0.48752	0.03137	0.22830
2185.35	-999.990000	103.455960	101.323280	-999.990000	-37.148	-286.87	0.04025	0.48752	0.03137	0.22830
2185.40	-999.990000	103.474400	101.340250	-999.990000	-37.395	-288.46	0.04025	0.48752	0.03137	0.22830
2185.45	-999.990000	103.492830	101.357210	-999.990000	-38.574	-297.74	0.04025	0.48752	0.03137	0.22830
2185.50	-999.990000	103.510800	101.374170	-999.990000	-38.043	-294.03	0.04025	0.48752	0.03137	0.22830
2185.55	-999.990000	103.528830	101.391130	-999.990000	-37.386	-288.65	0.04025	0.48752	0.03137	0.22830
2185.60	-999.990000	103.547270	101.408090	-999.990000	-37.276	-287.33	0.04025	0.48752	0.03137	0.22830
2185.65	-999.990000	103.565470	101.425050	-999.990000	-37.830	-292.27	0.04025	0.48752	0.03137	0.22830
2185.70	-999.990000	103.583270	101.442010	-999.990000	-37.210	-287.32	0.04025	0.48752	0.03137	0.22830
2185.75	-999.990000	103.601710	101.458970	-999.990000	-37.074	-286.15	0.04025	0.48752	0.03137	0.22830
2185.80	-999.990000	103.620140	101.475930	-999.990000	-37.606	-290.30	0.04025	0.48752	0.03137	0.22830
2185.85	-999.990000	103.638580	101.492890	-999.990000	-37.059	-286.97	0.04025	0.48752	0.03137	0.22830
2185.90	-999.990000	103.656310	101.509720	-999.990000	-36.535	-282.64	0.04025	0.48752	0.03137	0.22830
2185.95	-999.990000	103.673970	101.526470	-999.990000	-37.307	-288.36	0.04025	0.48752	0.03137	0.22830
2186.00	-999.990000	103.692150	101.543220	-999.990000	-37.293	-288.01	0.04025	0.48752	0.03137	0.22830
2186.05	-999.990000	103.710140	101.559970	-999.990000	-37.456	-289.55	0.04025	0.48752	0.03137	0.22830
2186.10	-999.990000	103.728150	101.576710	-999.990000	-37.389	-288.93	0.04025	0.48752	0.03137	0.22830
2186.15	-999.990000	103.746310	101.593460	-999.990000	-37.734	-291.74	0.04025	0.48752	0.03137	0.22830
2186.20	-999.990000	103.763980	101.610210	-999.990000	-37.900	-292.36	0.04025	0.48752	0.03137	0.22830
2186.25	-999.990000	103.781720	101.626960	-999.990000	-37.478	-289.09	0.00664	0.30359	0.00447	0.23940
2186.30	-999.990000	103.800150	101.643710	-999.990000	-37.209	-286.72	0.00664	0.30359	0.00447	0.23940
2186.35	-999.990000	103.817820	101.660500	-999.990000	-37.083	-285.68	0.00664	0.30359	0.00447	0.23940
