Age_GICC05+GICC05ext	d18	dD
119.701000	-34.711	-268.70
119.721000	-34.105	-262.91
119.741000	-34.693	-267.44
119.761000	-33.810	-260.22
119.781000	-33.898	-261.42
119.801000	-33.677	-258.74
119.821000	-34.790	-268.69
119.841000	-34.911	-270.21
119.861000	-34.823	-268.99
119.881000	-33.786	-260.41
119.901000	-34.538	-267.18
119.921000	-34.416	-264.71
119.941000	-34.413	-264.91
119.961000	-34.026	-261.85
119.981000	-34.265	-264.07
120.001000	-34.628	-267.24
120.021000	-35.102	-271.21
120.041000	-33.797	-260.04
120.061000	-34.411	-264.39
120.081000	-33.479	-257.73
120.101000	-34.106	-261.48
120.121000	-33.607	-258.98
120.141000	-33.907	-261.49
120.161000	-33.128	-253.96
120.181000	-33.590	-258.99
120.201000	-33.767	-260.88
120.221000	-33.611	-257.58
120.241000	-33.544	-258.39
120.261000	-32.913	-253.18
120.281000	-33.387	-257.79
120.301000	-33.697	-259.39
120.321000	-33.310	-256.55
120.341000	-34.037	-263.16
120.361000	-32.613	-251.06
120.381000	-32.638	-251.06
120.401000	-33.564	-258.32
120.421000	-33.225	-256.07
120.441000	-32.297	-248.33
120.461000	-33.368	-257.38
120.481000	-31.912	-246.29
120.501000	-32.228	-248.54
120.521000	-32.195	-247.84
120.541000	-32.647	-251.40
120.561000	-32.983	-254.22
120.581000	-32.361	-250.50
120.601000	-32.165	-248.32
120.621000	-32.184	-247.79
120.641000	-32.072	-247.73
120.661000	-32.128	-248.37
120.681000	-32.131	-248.44
120.701000	-31.992	-246.95
120.721000	-32.615	-252.00
120.741000	-32.676	-252.48
120.761000	-32.120	-247.44
120.781000	-31.769	-245.26
120.801000	-31.997	-247.50
120.821000	-31.497	-242.56
120.841000	-31.427	-242.97
120.861000	-30.767	-237.31
120.881000	-31.770	-244.38
120.901000	-31.584	-243.81
120.921000	-31.880	-245.29
120.941000	-32.241	-248.53
120.961000	-31.494	-242.74
120.981000	-31.220	-240.34
121.001000	-32.100	-246.79
121.021000	-31.648	-243.98
121.041000	-31.429	-241.95
121.061000	-31.173	-240.54
121.081000	-31.021	-240.11
121.101000	-30.551	-235.87
121.121000	-31.194	-239.27
121.141000	-31.271	-240.47
121.161000	-30.658	-235.77
121.181000	-31.336	-240.40
121.201000	-31.397	-241.29
121.221000	-31.368	-241.00
121.241000	-31.781	-244.41
121.261000	-31.358	-241.16
121.281000	-31.774	-245.40
121.301000	-31.628	-243.83
121.321000	-31.680	-244.44
121.341000	-32.012	-247.15
121.361000	-31.535	-243.06
121.381000	-31.633	-243.80
121.401000	-31.573	-243.11
121.421000	-31.099	-239.28
121.441000	-31.675	-244.28
